it,ft,bt,transmission,ownerNo,oem,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats_1,Color,Gear Box,Drive Type,City
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Ritz,2009,"₹ 93,982 ",Comprehensive,"1,14,866 Kms",21.1 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2021,₹ 6 Lakh,Not Available,"27,723 Kms",21.01 kmpl,1197 CC,5,Metallic Premium silver,,,Jaipur
0,Petrol,Sedan,Automatic,1,Toyota,Toyota Corolla Altis,2009,₹ 3.95 Lakh,Comprehensive,"57,847 Kms",14.53 kmpl,1794 CC,5,White,,,Jaipur
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2021,₹ 9.80 Lakh,Not Available,"46,557 Kms",17.7 kmpl,1497 CC,5,Polar White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2016,₹ 3.60 Lakh,Not Available,"37,983 Kms",20.51 kmpl,998 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,4,Maruti,Maruti Alto,2010,"₹ 68,063 ",Not Available,"1,52,783 Kms",19.7 kmpl,796 CC,5,Silky silver,,,Jaipur
0,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2012,₹ 12.50 Lakh,Third Party insurance,"69,856 Kms",14.84 kmpl,2143 CC,5,White,,,Jaipur
0,Diesel,SUV,Automatic,1,Audi,Audi Q5,2013,₹ 18.50 Lakh,Third Party insurance,"60,091 Kms",14.16 kmpl,1968 CC,5,Blue,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2017,₹ 4.50 Lakh,Not Available,"50,501 Kms",20.4 kmpl,1197 CC,5,Glistening Grey,,,Jaipur
0,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Aura,2020,₹ 7.35 Lakh,Comprehensive,"16,603 Kms",20.1 kmpl,1197 CC,5,Grey,,,Jaipur
0,Cng,Hatchback,Manual,1,Maruti,Maruti Celerio,2020,₹ 5 Lakh,Zero Dep,"40,960 Kms",35.6 km/kg,998 CC,5,Silver,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,₹ 4.85 Lakh,Comprehensive,"65,000 Kms",18.9 kmpl,1197 CC,5,White,,,Jaipur
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2014,₹ 4.29 Lakh,Third Party,"74,232 Kms",22.9 kmpl,1248 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2015,₹ 3.47 Lakh,Third Party insurance,"38,892 Kms",20.51 kmpl,998 CC,5,White,,,Jaipur
0,Diesel,Sedan,Automatic,2,Hyundai,Hyundai Verna,2016,₹ 6.95 Lakh,Comprehensive,"72,602 Kms",19.08 kmpl,1582 CC,5,White,,,Jaipur
0,Diesel,SUV,Automatic,1,BMW,BMW X5,2014,₹ 24.50 Lakh,Third Party insurance,"82,882 Kms",11.7 kmpl,2993 CC,5,Brown,,,Jaipur
0,Diesel,SUV,Manual,2,Audi,Audi Q3,2017,₹ 23.25 Lakh,Third Party insurance,"79,329 Kms",17.32 kmpl,1968 CC,5,Silver,,,Jaipur
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2013,₹ 4 Lakh,Not Available,"63,959 Kms",19.1 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Tata,Tata Altroz,2022,₹ 9 Lakh,Not Available,"10,801 Kms",19.33 kmpl,1199 CC,5,White,,,Jaipur
0,Diesel,SUV,Manual,2,Toyota,Toyota Fortuner,2015,₹ 13 Lakh,Not Available,"86,580 Kms",13 kmpl,2982 CC,7,Super white,,,Jaipur
0,Petrol,Sedan,Automatic,2,Skoda,Skoda Rapid,2015,₹ 3.30 Lakh,Not Available,"30,751 Kms",14.3 kmpl,1598 CC,5,Deep Black Pearl,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2014,₹ 2.50 Lakh,Not Available,"1,51,231 Kms",20.51 kmpl,998 CC,5,Silver,,,Jaipur
0,Diesel,SUV,Manual,1,Kia,Kia Seltos,2020,₹ 15.75 Lakh,Comprehensive,"49,000 Kms",20.8 kmpl,1493 CC,5,Red,,,Jaipur
0,Petrol,SUV,Automatic,1,Kia,Kia Seltos,2019,₹ 14.75 Lakh,Comprehensive,"49,000 Kms",16.5 kmpl,1353 CC,5,White,,,Jaipur
0,Diesel,Sedan,Automatic,3,Mercedes-Benz,Mercedes-Benz C-Class,2006,₹ 2.25 Lakh,Not Available,"1,47,640 Kms",14.84 kmpl,2143 CC,5,Black,,,Jaipur
0,Diesel,Sedan,Automatic,1,Audi,Audi A4,2013,₹ 13.70 Lakh,Comprehensive,"55,000 Kms",15.2 kmpl,1968 CC,5,White,,,Jaipur
0,Petrol,SUV,Manual,1,Honda,Honda WR-V,2022,₹ 9 Lakh,Not Available,"17,284 Kms",16.5 kmpl,1199 CC,5,PLATINUM WHITE PEARL,,,Jaipur
0,Diesel,Sedan,Manual,3,Hyundai,Hyundai Xcent,2014,₹ 3 Lakh,Not Available,"1,00,076 Kms",24.4 kmpl,1120 CC,5,Twilight Blue,,,Jaipur
0,Petrol,Hatchback,Manual,2,Chevrolet,Chevrolet Spark,2011,"₹ 60,000 ",Not Available,"1,05,180 Kms",18 kmpl,995 CC,5,Caviar Black,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,₹ 2.72 Lakh,Third Party,"85,648 Kms",22.05 kmpl,796 CC,5,Others,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2018,₹ 5.09 Lakh,Third Party,"97,229 Kms",22.38 kmpl,1197 CC,5,Blue,,,Jaipur
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,₹ 4.70 Lakh,Not Available,"74,850 Kms",27.39 kmpl,1248 CC,5,Blue,,,Jaipur
0,Cng,Hatchback,Manual,1,Maruti,Maruti S-Presso,2022,₹ 5.39 Lakh,Comprehensive,"18,484 Kms",31.2 kmpl,998 CC,4,Others,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2018,₹ 5.44 Lakh,Third Party,"52,509 Kms",22.38 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Sedan,Manual,2,Hyundai,Hyundai Accent,2006,₹ 1.42 Lakh,Not Available,"94,970 Kms",13.2 kmpl,1495 CC,5,Blue,,,Jaipur
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2016,₹ 3.45 Lakh,Comprehensive,"57,000 Kms",20.36 kmpl,1197 CC,5,Grey,,,Jaipur
0,Diesel,Sedan,Manual,1,Skoda,Skoda Rapid,2018,₹ 9.65 Lakh,Third Party insurance,"91,547 Kms",21.13 kmpl,1498 CC,5,Silver,,,Jaipur
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2011,₹ 2.80 Lakh,Not Available,"42,601 Kms",17.5 kmpl,1197 CC,5,Pearl Met. Arctic White,,,Jaipur
0,Diesel,MUV,Manual,1,Maruti,Maruti Ertiga,2013,₹ 4.50 Lakh,Not Available,"2,08,978 Kms",20.77 kmpl,1248 CC,7,Superior white,,,Jaipur
0,Diesel,SUV,Automatic,1,Kia,Kia Seltos,2019,₹ 11.30 Lakh,Not Available,"31,262 Kms",17.8 kmpl,1493 CC,5,Grey,,,Jaipur
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2018,₹ 7.75 Lakh,Comprehensive,"72,000 Kms",23 kmpl,1498 CC,5,Grey,,,Jaipur
0,Diesel,SUV,Manual,1,Nissan,Nissan Terrano,2014,₹ 2.16 Lakh,Not Available,"1,52,633 Kms",20.45 kmpl,1461 CC,5,Pearl White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2017,₹ 6 Lakh,Comprehensive,"70,000 Kms",18.6 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Sedan,Automatic,1,Audi,Audi A3,2018,₹ 20.90 Lakh,Comprehensive,"54,737 Kms",19.2 kmpl,1395 CC,5,Blue,,,Jaipur
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2020,₹ 10.12 Lakh,Not Available,"97,845 Kms",15.1 kmpl,2179 CC,7,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2022,₹ 6.30 Lakh,Not Available,"18,240 Kms",22.38 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,3,Hyundai,Hyundai Santro,1999,"₹ 66,000 ",Not Available,"81,700 Kms",,999 CC,5,White,,,Jaipur
0,Diesel,SUV,Manual,2,Tata,Tata Safari Storme,2015,₹ 5.90 Lakh,Comprehensive,"90,000 Kms",14.1 kmpl,2179 CC,7,Brown,,,Jaipur
0,Diesel,Sedan,Automatic,1,Jaguar,Jaguar XJ,2014,₹ 38 Lakh,Comprehensive,"65,262 Kms",14.47 kmpl,2993 CC,5,Maroon,,,Jaipur
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,₹ 8.75 Lakh,Zero Dep,"86,703 Kms",17 kmpl,1591 CC,5,Silver,,,Jaipur
0,Petrol,Sedan,Manual,1,Skoda,Skoda Slavia,2022,₹ 11.10 Lakh,Third Party insurance,"16,000 Kms",19.47 kmpl,999 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2018,₹ 2.80 Lakh,Not Available,"48,409 Kms",21.1 kmpl,814 CC,5,Polar White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2012,₹ 3.64 Lakh,Comprehensive,"1,02,912 Kms",22.38 kmpl,1197 CC,5,Silver,,,Jaipur
0,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,₹ 3.52 Lakh,Third Party insurance,"37,025 Kms",22.25 kmpl,799 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Nissan,Nissan Micra Active,2015,₹ 2.15 Lakh,Not Available,"1,64,910 Kms",19.49 kmpl,1198 CC,5,White,,,Jaipur
0,Diesel,Sedan,Manual,2,Volkswagen,Volkswagen Vento,2012,₹ 3 Lakh,Not Available,"68,243 Kms",20.54 kmpl,1598 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2012,₹ 2.31 Lakh,Not Available,"1,10,728 Kms",20.36 kmpl,1197 CC,5,Sleek Silver,,,Jaipur
0,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2020,₹ 11.56 Lakh,Not Available,"69,492 Kms",25 kmpl,1493 CC,5,Phantom Black,,,Jaipur
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2013,₹ 4 Lakh,Not Available,"72,480 Kms",22.9 kmpl,1248 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,₹ 5 Lakh,Not Available,"1,20,094 Kms",18.6 kmpl,1197 CC,5,Polar White,,,Jaipur
0,Diesel,Hatchback,Manual,3,Maruti,Maruti Swift,2013,₹ 3.50 Lakh,Not Available,"1,18,149 Kms",22.9 kmpl,1248 CC,5,White,,,Jaipur
0,Petrol,SUV,Automatic,1,Kia,Kia Seltos,2020,₹ 14.20 Lakh,Comprehensive,"29,000 Kms",,1497 CC,5,Black,,,Jaipur
0,Petrol,Hatchback,Automatic,3,Honda,Honda Brio,2015,₹ 3.85 Lakh,Third Party,"68,000 Kms",16.5 kmpl,1198 CC,5,Red,,,Jaipur
0,Electric,SUV,Automatic,1,Tata,Tata Nexon EV,2021,₹ 12 Lakh,Zero Dep,"55,463 Kms",,0 CC,5,Blue,,,Jaipur
0,Electric,SUV,Automatic,1,Tata,Tata Nexon EV,2022,₹ 14 Lakh,Not Available,"26,455 Kms",,0 CC,5,Grey,,,Jaipur
0,Petrol,Minivans,Manual,3,Maruti,Maruti Omni,2014,"₹ 94,353 ",Not Available,"45,663 Kms",16.8 kmpl,796 CC,8,Superior white,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2012,"₹ 96,295 ",Not Available,"62,626 Kms",22.74 kmpl,796 CC,5,Superior white,,,Jaipur
0,Cng,Minivans,Manual,1,Maruti,Maruti Eeco,2022,₹ 5.70 Lakh,Not Available,"32,317 Kms",20.88 km/kg,1196 CC,5,Metallic silky silver,,,Jaipur
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2010,₹ 1.17 Lakh,Not Available,"65,733 Kms",18.5 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Tata,Tata Altroz,2020,₹ 5.37 Lakh,Third Party,"21,388 Kms",19.33 kmpl,1199 CC,5,Silver,,,Jaipur
0,Diesel,Sedan,Automatic,3,Maruti,Maruti Swift Dzire,2019,₹ 6.78 Lakh,Third Party insurance,"71,448 Kms",28.4 kmpl,1248 CC,5,Silver,,,Jaipur
0,Electric,SUV,Automatic,1,MG,MG ZS EV,2022,₹ 24.50 Lakh,Comprehensive,"10,371 Kms",,0 CC,5,Black,,,Jaipur
0,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2018,₹ 5.41 Lakh,Third Party insurance,"63,385 Kms",19.5 kmpl,1199 CC,5,Others,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,₹ 5.78 Lakh,Third Party insurance,"60,048 Kms",18.6 kmpl,1197 CC,5,Others,,,Jaipur
0,Electric,Sedan,Automatic,1,Tata,Tata Tigor EV,2022,₹ 14.90 Lakh,Third Party,"44,351 Kms",,0 CC,5,Blue,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2015,₹ 2 Lakh,Not Available,"45,926 Kms",21.1 kmpl,814 CC,5,Polar White,,,Jaipur
0,Petrol,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2021,₹ 7.50 Lakh,Not Available,"19,876 Kms",17.03 kmpl,1462 CC,5,Pearl Arctic White,,,Jaipur
0,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2017,₹ 6.75 Lakh,Comprehensive,"69,000 Kms",22.54 kmpl,1396 CC,5,White,,,Jaipur
0,Petrol,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2021,₹ 8.95 Lakh,Comprehensive,"65,000 Kms",17.03 kmpl,1462 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,₹ 4.20 Lakh,Not Available,"37,386 Kms",18.9 kmpl,1197 CC,5,Pure white,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,₹ 5.50 Lakh,Not Available,"1,04,590 Kms",21.01 kmpl,1197 CC,5,Blue,,,Jaipur
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2021,₹ 7.25 Lakh,Not Available,"57,794 Kms",22.41 kmpl,1197 CC,5,Silver,,,Jaipur
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2015,₹ 4.20 Lakh,Not Available,"1,05,072 Kms",22.7 kmpl,1498 CC,5,Smoke Grey,,,Jaipur
0,Petrol,Sedan,Manual,3,Honda,Honda Civic,2007,₹ 1.50 Lakh,Not Available,"1,76,550 Kms",13.5 kmpl,1799 CC,5,Black,,,Jaipur
0,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2016,₹ 7.85 Lakh,Comprehensive,"52,000 Kms",23.9 kmpl,1582 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Tata,Tata Altroz,2020,₹ 4.60 Lakh,Not Available,"26,124 Kms",19.33 kmpl,1199 CC,5,White,,,Jaipur
0,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,₹ 7.50 Lakh,Not Available,"35,925 Kms",20.73 kmpl,1373 CC,5,Silver,,,Jaipur
0,Petrol,Sedan,Manual,2,Mahindra Renault,Mahindra Renault Logan,2008,"₹ 73,000 ",Not Available,"64,816 Kms",13 kmpl,1598 CC,5,Mist Silver,,,Jaipur
0,Diesel,MUV,Manual,4,Mahindra,Mahindra Bolero,2008,₹ 1.08 Lakh,Not Available,"92,701 Kms",13.6 kmpl,2523 CC,7,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2019,₹ 4.19 Lakh,Third Party insurance,"38,439 Kms",25.24 kmpl,998 CC,5,Silver,,,Jaipur
0,Petrol,SUV,Manual,1,Ford,Ford Ecosport,2017,₹ 5.49 Lakh,Comprehensive,"45,531 Kms",15.85 kmpl,1499 CC,5,White,,,Jaipur
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2021,₹ 7.10 Lakh,Comprehensive,"33,000 Kms",22.41 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2015,₹ 4.26 Lakh,Comprehensive,"71,098 Kms",22.38 kmpl,1197 CC,5,White,,,Jaipur
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2014,₹ 6.33 Lakh,Comprehensive,"99,432 Kms",15.1 kmpl,2179 CC,7,Black,,,Jaipur
0,Petrol,Sedan,Manual,2,Maruti,Maruti Esteem,2005,₹ 1.10 Lakh,Not Available,"44,777 Kms",15.9 kmpl,1298 CC,5,Silver,,,Jaipur
0,Petrol,Hatchback,Automatic,2,Renault,Renault KWID,2020,₹ 4.40 Lakh,Not Available,"24,068 Kms",22 kmpl,999 CC,5,Fiery Red,,,Jaipur
0,Diesel,Hatchback,Manual,3,Ford,Ford Figo,2013,₹ 2.50 Lakh,Not Available,"85,445 Kms",20 kmpl,1399 CC,5,Diamond White,,,Jaipur
0,Diesel,Sedan,Automatic,4,Volkswagen,Volkswagen Jetta,2008,₹ 4.77 Lakh,Not Available,"1,12,097 Kms",15.5 kmpl,1896 CC,5,Black,,,Jaipur
0,Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,₹ 4.70 Lakh,Not Available,"80,008 Kms",24 kmpl,1120 CC,5,StarDust,,,Jaipur
0,Diesel,Sedan,Manual,2,Volkswagen,Volkswagen Vento,2013,₹ 4 Lakh,Not Available,"96,496 Kms",20.54 kmpl,1598 CC,5,Candy White,,,Jaipur
0,Diesel,SUV,Manual,1,Nissan,Nissan Terrano,2014,₹ 5.50 Lakh,Not Available,"75,744 Kms",19.01 kmpl,1461 CC,5,White,,,Jaipur
0,Diesel,Hatchback,Automatic,1,Maruti,Maruti Ignis,2017,₹ 5.45 Lakh,Comprehensive,"70,000 Kms",26.8 kmpl,1248 CC,5,Red,,,Jaipur
0,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20 Active,2015,₹ 5.65 Lakh,Comprehensive,"85,000 Kms",21.19 kmpl,1396 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2022,₹ 4.10 Lakh,Not Available,"15,092 Kms",22.05 kmpl,796 CC,5,Grey,,,Jaipur
0,Petrol,Sedan,Manual,3,Honda,Honda Amaze,2014,₹ 3.80 Lakh,Not Available,"1,17,131 Kms",18 kmpl,1198 CC,5,Alabaster Silver Metallic - Amaze,,,Jaipur
0,Petrol,Hatchback,Automatic,2,Maruti,Maruti Wagon R Stingray,2016,₹ 4 Lakh,Not Available,"32,802 Kms",20.51 kmpl,998 CC,5,Grey,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,₹ 6.50 Lakh,Not Available,"39,201 Kms",21.4 kmpl,1197 CC,5,Ray blue,,,Jaipur
0,Diesel,SUV,Automatic,1,Kia,Kia Seltos,2019,₹ 12.60 Lakh,Not Available,"1,01,884 Kms",17.8 kmpl,1493 CC,5,Glacier White Pearl,,,Jaipur
0,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2014,₹ 4.50 Lakh,Not Available,"1,52,702 Kms",25.2 kmpl,1248 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2014,₹ 2.10 Lakh,Third Party,"74,729 Kms",21.1 kmpl,814 CC,5,Red,,,Jaipur
0,Petrol,SUV,Manual,1,Tata,Tata Nexon,2022,₹ 9.90 Lakh,Not Available,"9,009 Kms",17.33 kmpl,1199 CC,5,Black,,,Jaipur
0,Petrol,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2020,₹ 10.59 Lakh,Zero Dep,"10,785 Kms",18.55 kmpl,1462 CC,5,Blue,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,₹ 4.26 Lakh,Third Party insurance,"85,374 Kms",18.9 kmpl,1197 CC,5,Others,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,₹ 1.75 Lakh,Not Available,"36,495 Kms",20.36 kmpl,1197 CC,5,Red,,,Jaipur
0,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2012,₹ 2.20 Lakh,Not Available,"57,095 Kms",22.07 kmpl,1199 CC,5,Candy White,,,Jaipur
0,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2022,₹ 10 Lakh,Not Available,"20,199 Kms",25 kmpl,1493 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2022,₹ 5.30 Lakh,Not Available,"1,782 Kms",21.46 kmpl,999 CC,5,White,,,Jaipur
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2017,₹ 7 Lakh,Not Available,"1,82,946 Kms",15.29 kmpl,1591 CC,5,Silver,,,Jaipur
0,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,₹ 2.99 Lakh,Not Available,"20,685 Kms",25.17 kmpl,799 CC,5,OUTBACK BRONZE,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2015,₹ 2.50 Lakh,Not Available,"51,284 Kms",21.1 kmpl,814 CC,5,Polar White,,,Jaipur
0,Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,2020,₹ 8.95 Lakh,Comprehensive,"83,000 Kms",19.34 kmpl,1462 CC,7,Silver,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,₹ 3.22 Lakh,Not Available,"36,661 Kms",24.7 kmpl,796 CC,5,Granite Grey,,,Jaipur
0,Petrol,SUV,Manual,1,Mahindra,Mahindra Thar,2022,₹ 14 Lakh,Not Available,"44,143 Kms",15.2 kmpl,1997 CC,4,Grey,,,Jaipur
0,Petrol,Sedan,Manual,4,Honda,Honda City,2006,₹ 1.50 Lakh,Not Available,"1,08,168 Kms",17.7 kmpl,1497 CC,5,Silver,,,Jaipur
0,Petrol,Hatchback,Automatic,1,Maruti,Maruti Alto K10,2018,₹ 3.10 Lakh,Not Available,"69,475 Kms",23.95 kmpl,998 CC,5,Superior white,,,Jaipur
0,Diesel,SUV,Manual,2,Mahindra,Mahindra XUV500,2013,₹ 5 Lakh,Not Available,"96,294 Kms",15.1 kmpl,2179 CC,7,Grey,,,Jaipur
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2017,₹ 8.25 Lakh,Comprehensive,"48,000 Kms",15.8 kmpl,1591 CC,5,White,,,Jaipur
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,₹ 8.10 Lakh,Third Party insurance,"34,970 Kms",24.3 kmpl,1248 CC,5,Red,,,Jaipur
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Aura,2020,₹ 6.49 Lakh,Third Party,"49,931 Kms",20.5 kmpl,1197 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2018,₹ 6.70 Lakh,Comprehensive,"49,500 Kms",21.4 kmpl,1197 CC,5,Blue,,,Jaipur
0,Diesel,SUV,Automatic,1,Kia,Kia Seltos,2019,₹ 15.25 Lakh,Comprehensive,"44,376 Kms",18 kmpl,1493 CC,5,Silver,,,Jaipur
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2018,₹ 6.55 Lakh,Comprehensive,"49,225 Kms",28.4 kmpl,1248 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2020,₹ 4.93 Lakh,Comprehensive,"68,843 Kms",19.01 kmpl,1199 CC,5,Silver,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2009,₹ 3.25 Lakh,Comprehensive,"60,318 Kms",21.79 kmpl,998 CC,5,White,,,Jaipur
0,Diesel,Hatchback,Automatic,1,Maruti,Maruti Swift,2018,₹ 5.50 Lakh,Zero Dep,"1,01,014 Kms",28.4 kmpl,1248 CC,5,Solid Fire Red,,,Jaipur
0,Petrol,Hatchback,Automatic,2,Renault,Renault KWID,2020,₹ 3.76 Lakh,Not Available,"44,319 Kms",22 kmpl,999 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2017,₹ 3.37 Lakh,Not Available,"49,422 Kms",16.2 kmpl,1199 CC,5,Candy White,,,Jaipur
0,Petrol,SUV,Automatic,1,Tata,Tata Nexon,2021,₹ 10.45 Lakh,Not Available,"44,934 Kms",16.35 kmpl,1199 CC,5,Daytona Grey,,,Jaipur
0,Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2011,₹ 1.18 Lakh,Not Available,"2,51,066 Kms",19.3 kmpl,1248 CC,5,Silver,,,Jaipur
0,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,₹ 4.36 Lakh,Not Available,"2,08,708 Kms",28.09 kmpl,1248 CC,5,Black,,,Jaipur
0,Lpg,Hatchback,Manual,1,Maruti,Maruti Wagon R,2009,"₹ 75,697 ",Not Available,"75,426 Kms",,1061 CC,5,Silver,,,Jaipur
0,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,2020,₹ 8.61 Lakh,Not Available,"36,107 Kms",18.15 kmpl,998 CC,5,White,,,Jaipur
0,Petrol,SUV,Manual,1,Honda,Honda WR-V,2019,₹ 5.90 Lakh,Third Party,"50,854 Kms",17.5 kmpl,1199 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,₹ 5.53 Lakh,Not Available,"7,985 Kms",20.7 kmpl,1197 CC,5,Blue,,,Jaipur
0,Diesel,SUV,Manual,1,Mahindra,Mahindra TUV 300,2017,₹ 4.29 Lakh,Not Available,"47,913 Kms",18.49 kmpl,1493 CC,7,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,₹ 5 Lakh,Not Available,"1,38,907 Kms",21.4 kmpl,1197 CC,5,Granite Grey,,,Jaipur
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Ritz,2010,₹ 1.08 Lakh,Not Available,"2,01,161 Kms",21.1 kmpl,1248 CC,5,White,,,Jaipur
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,₹ 4.82 Lakh,Not Available,"1,24,143 Kms",15.1 kmpl,2179 CC,7,Black,,,Jaipur
0,Petrol,Sedan,Manual,2,Honda,Honda Amaze,2017,₹ 4.22 Lakh,Third Party insurance,"65,396 Kms",19.5 kmpl,1199 CC,5,White,,,Jaipur
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,₹ 2.06 Lakh,Third Party insurance,"45,746 Kms",20.36 kmpl,1197 CC,5,Silver,,,Jaipur
0,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,₹ 6.30 Lakh,Not Available,"90,560 Kms",20.73 kmpl,1373 CC,5,White,,,Jaipur
